,Country,AverageTemperature,1,2,3,4,5,6,7,8,9,10,11,12
163,Oceania,22.027632508833925,27.9098695652174,27.273666666666667,25.49304166666667,22.34833333333334,18.693833333333334,15.7935,15.258041666666665,16.79329166666667,20.091521739130435,22.90717391304348,25.47178260869565,26.842739130434783
164,Oman,27.87444876325087,20.15508695652174,22.04275,24.989208333333334,28.865500000000008,32.559291666666674,34.03520833333333,33.56654166666666,32.31641666666666,30.656739130434783,28.084782608695654,24.938217391304345,21.707391304347823
165,Pakistan,21.5517632508834,9.596652173913043,12.41975,17.743875,23.10375,28.231333333333325,30.380416666666672,30.116208333333333,28.863541666666666,26.61295652173913,22.237782608695653,16.839565217391307,11.605913043478262
166,Palau,27.711113074204974,27.320130434782612,27.319374999999997,27.621416666666665,27.90875,28.14495833333334,27.806416666666674,27.63570833333333,27.70741666666667,27.78156521739131,27.766652173913045,27.9584347826087,27.555304347826095
167,Palestina,23.84424734982332,21.62491304347826,22.090708333333335,23.05333333333333,23.813041666666667,24.702541666666672,25.384124999999997,25.59395833333333,25.544291666666666,25.119478260869567,24.258956521739126,22.96995652173914,21.833391304347828
168,Palmyra Atoll,27.821349823321555,27.345478260869566,27.446291666666667,27.66241666666666,27.833124999999995,27.92333333333333,27.96408333333334,28.13166666666667,28.335958333333323,28.085913043478264,27.88039130434783,27.80930434782608,27.414434782608687
169,Panama,27.013805653710254,26.86321739130435,27.296125000000004,27.746166666666667,27.831333333333337,27.50316666666667,27.200374999999994,27.01670833333333,27.030250000000006,26.767956521739126,26.218086956521738,26.18221739130435,26.40017391304348
170,Papua New Guinea,24.928795053003522,25.29156521739131,25.319666666666667,25.26929166666667,25.038625000000007,24.960500000000007,24.54041666666666,24.097291666666667,24.15320833333333,24.658304347826082,25.009956521739127,25.443173913043477,25.412347826086954
171,Paraguay,23.8963074204947,27.973695652173912,27.234166666666667,26.56183333333333,23.88266666666667,20.409500000000005,19.24325,18.603291666666664,20.90345833333333,22.905043478260872,25.44156521739131,26.470913043478255,27.580043478260865
172,Peru,20.453936395759715,20.990000000000002,21.038125,21.100958333333335,20.730666666666668,20.220125,19.480416666666667,19.18075,19.833541666666672,20.427652173913042,20.660043478260867,20.958565217391307,20.895652173913046
173,Philippines,27.04492932862192,25.62508695652174,26.083624999999998,26.965958333333333,27.85908333333333,28.242833333333333,27.830333333333332,27.416625,27.414708333333337,27.279565217391298,26.942782608695655,26.768739130434785,26.00117391304348
174,Poland,8.605098939929329,-2.048478260869565,-0.8624999999999999,3.008333333333333,8.810916666666667,13.929583333333332,16.96108333333333,19.23866666666667,18.720333333333333,13.802086956521736,8.452652173913043,3.53495652173913,-1.1373478260869565
175,Portugal,15.577300353356888,8.859,10.042874999999999,12.660125,13.841291666666665,16.983375,20.496083333333335,22.68004166666667,22.844416666666664,20.17495652173913,16.298217391304345,12.08104347826087,9.509347826086957
176,Puerto Rico,26.242457746478888,24.463565217391306,24.264666666666667,24.538416666666674,25.224499999999995,26.496125000000003,27.50854166666667,27.74508333333333,27.947625,27.765208333333334,27.215043478260874,26.4788695652174,25.19443478260869
177,Qatar,27.902791519434622,17.758608695652175,19.131250000000005,22.131833333333336,26.99808333333333,32.48504166666666,35.23816666666667,36.32304166666667,35.877708333333324,33.572478260869566,29.954391304347826,24.836043478260876,19.967478260869566
178,Reunion,24.01401766784452,26.262347826086955,26.643958333333334,26.336708333333334,25.435208333333332,24.26166666666666,22.90433333333333,21.895333333333337,21.635125000000002,21.791999999999998,22.274217391304347,23.651739130434787,25.031478260869562
179,Romania,9.7963074204947,-2.033782608695652,-0.4795,4.295416666666667,9.901583333333333,15.35158333333333,19.022666666666662,21.039499999999993,20.56691666666667,15.439739130434786,10.040695652173913,4.4794347826086955,-0.9870000000000003
180,Russia,-4.101936395759716,-24.04773913043478,-21.728124999999995,-13.676708333333332,-4.0921666666666665,5.273583333333333,12.704916666666662,15.92158333333333,13.144,6.439956521739131,-3.153695652173912,-15.096434782608696,-22.488956521739134
181,Rwanda,19.857487632508832,19.8074347826087,20.052041666666664,19.83666666666667,19.579666666666668,19.84325,19.86566666666667,19.783625000000004,20.44529166666667,20.551913043478265,19.831652173913042,19.39082608695652,19.28426086956522
182,Saint Barthélemy,27.412318021201415,25.65043478260869,25.626750000000005,26.06804166666667,26.595333333333333,27.65233333333333,28.523333333333337,28.79104166666667,29.051916666666667,28.894043478260865,28.29808695652174,27.520652173913035,26.257478260869572
183,Saint Kitts And Nevis,26.652703180212,25.115782608695653,25.03345833333334,25.426958333333342,26.041708333333332,27.051833333333345,27.710166666666666,27.842041666666663,28.10841666666667,27.92143478260869,27.28765217391304,26.650608695652167,25.61430434782609
184,Saint Lucia,27.436222614840986,26.201043478260875,26.121416666666665,26.545124999999995,27.092125000000006,27.98837499999999,28.144125000000003,28.194499999999994,28.436249999999998,28.399565217391302,27.889434782608696,27.49586956521739,26.706478260869567
185,Saint Martin,27.412318021201415,25.65043478260869,25.626750000000005,26.06804166666667,26.595333333333333,27.65233333333333,28.523333333333337,28.79104166666667,29.051916666666667,28.894043478260865,28.29808695652174,27.520652173913035,26.257478260869572
186,Saint Pierre And Miquelon,5.334721830985914,-4.394434782608696,-4.762166666666666,-1.9137916666666663,2.2578333333333336,6.758791666666666,10.816541666666666,15.028875000000001,16.156041666666667,12.996291666666666,7.889,3.4465217391304352,-0.9002608695652176
187,Saint Vincent And The Grenadines,27.575604240282694,26.394826086956527,26.356875,26.774874999999998,27.307166666666674,28.113374999999994,28.16591666666667,28.213166666666666,28.502916666666668,28.545043478260872,28.030304347826085,27.624826086956517,26.860347826086958
188,Samoa,26.9059328621908,27.06182608695652,27.144750000000005,27.203375000000005,27.157875000000004,27.038708333333343,26.78558333333333,26.435541666666676,26.47458333333333,26.67704347826087,26.665304347826083,27.101043478260873,27.12995652173913
189,San Marino,14.90713074204947,6.9581304347826105,6.8224583333333335,9.74075,12.553791666666664,17.249916666666667,20.931583333333332,23.609791666666666,24.127000000000006,19.980739130434785,16.106826086956524,12.144739130434782,8.195260869565216
190,Sao Tome And Principe,26.383667844522957,26.757956521739136,27.45141666666667,27.56645833333333,27.190625,26.975499999999993,25.82070833333334,25.123125,25.198291666666673,25.6875652173913,25.815652173913044,26.404521739130427,26.584347826086958
191,Saudi Arabia,26.523678445229674,15.769347826086959,18.22308333333333,21.901750000000003,26.667250000000006,31.544583333333335,34.318666666666665,35.198458333333335,35.06975,32.448217391304354,27.554173913043474,21.656956521739136,17.181565217391302
192,Senegal,28.73631448763251,25.013913043478258,27.271958333333334,29.635208333333328,31.01045833333333,32.01133333333333,30.980541666666664,29.08758333333334,28.197749999999996,28.419826086956526,29.244826086956525,28.031695652173916,25.624565217391304
193,Serbia,10.95496466431096,-0.36895652173913046,1.1952916666666666,5.9398333333333335,10.821,16.08070833333333,19.743208333333335,21.721833333333336,21.658375000000007,16.476956521739126,11.13891304347826,5.690565217391304,0.47160869565217384
194,Seychelles,27.406363957597176,27.05730434782609,27.590958333333337,28.200666666666663,28.459666666666678,28.421875,27.338375,26.60645833333334,26.673041666666663,27.057304347826086,27.116695652173913,27.165565217391308,27.125565217391305
195,Sierra Leone,26.782007067137812,26.02582608695652,27.704916666666673,28.679041666666667,28.376833333333334,27.929249999999996,26.63433333333333,25.60395833333334,25.374083333333335,25.72691304347826,26.41417391304348,26.808913043478253,25.982869565217396
196,Singapore,27.251459363957604,26.485565217391304,27.009,27.398999999999997,27.572666666666663,28.078333333333333,27.984916666666667,27.4725,27.34741666666667,27.182913043478266,27.016043478260872,26.894565217391307,26.483130434782606
197,Sint Maarten,27.412318021201415,25.65043478260869,25.626750000000005,26.06804166666667,26.595333333333333,27.65233333333333,28.523333333333337,28.79104166666667,29.051916666666667,28.894043478260865,28.29808695652174,27.520652173913035,26.257478260869572
198,Slovakia,8.592731448763248,-1.9435217391304345,-0.7487500000000001,3.2793750000000004,8.645333333333332,13.821208333333331,17.016,18.91241666666667,18.603541666666665,13.605434782608693,8.570391304347826,3.801739130434783,-1.293
199,Slovenia,10.798586572438156,0.5721739130434783,1.9392083333333334,6.1680833333333345,10.288916666666667,15.479375,19.007291666666667,20.980874999999997,20.763375,15.76695652173913,10.837782608695651,5.936000000000002,1.0153043478260868
200,Solomon Islands,27.19922261484098,27.62930434782609,27.564708333333332,27.56325,27.37779166666667,27.344000000000005,27.144458333333333,26.800124999999994,26.681208333333334,26.704173913043483,26.711869565217388,27.28952173913044,27.576739130434788
201,Somalia,27.540660777385163,25.76521739130435,26.809375,28.206041666666664,28.654124999999997,29.025875,28.407000000000007,27.780625,27.936791666666668,28.22652173913043,27.17286956521739,26.519434782608695,25.808608695652175
202,South Africa,17.878445229681994,23.16839130434783,23.053749999999997,21.396333333333335,17.92029166666667,14.575791666666662,11.572416666666667,11.318875,13.318874999999998,16.616347826086958,18.98221739130435,20.813913043478266,22.325565217391308
203,South America,22.502420494699646,24.211304347826086,24.03175,23.70616666666667,22.522625000000005,21.214250000000003,20.191916666666668,19.950208333333332,21.130125000000003,22.289608695652177,23.188304347826094,23.757347826086956,24.042826086956524
204,South Georgia And The South Sandwich Isla,2.0418621908127212,5.178086956521739,5.405999999999999,4.579375000000001,2.6505,0.8224166666666667,-0.35045833333333326,-0.9471666666666669,-0.5982500000000001,-0.1631304347826087,1.2859130434782609,2.982043478260869,3.7757391304347827
205,South Korea,12.854346289752645,-0.7713478260869565,1.6568333333333334,6.248208333333333,12.077083333333333,17.331708333333335,21.526999999999997,24.883166666666668,25.409500000000005,20.811347826086955,14.51791304347826,8.119304347826084,1.6086956521739133
206,Spain,14.570250883392225,6.57117391304348,7.8814166666666665,10.771333333333331,12.417875,16.368333333333336,20.701375,23.585375,23.71175,19.859043478260872,15.096130434782609,10.16213043478261,7.132478260869568
207,Sri Lanka,27.637159010600726,26.019173913043474,26.917708333333334,28.148583333333335,28.54495833333333,29.015666666666664,28.522958333333335,28.215999999999998,28.122625,28.00973913043478,27.206869565217392,26.75521739130436,25.991260869565217
208,Sudan,27.789932862190817,22.644000000000005,24.67420833333334,27.43083333333333,29.95308333333333,31.190375,30.835583333333336,29.51129166666667,29.086208333333335,29.328826086956518,28.719260869565222,26.326043478260864,23.425043478260868
209,Suriname,26.972088339222626,26.145304347826087,26.262874999999998,26.64695833333333,26.722208333333338,26.824208333333342,26.636499999999998,26.794208333333327,27.38295833333333,27.959130434782605,27.956869565217392,27.674739130434784,26.72582608695652
210,Svalbard And Jan Mayen,-6.167572438162549,-13.84404347826087,-14.149750000000003,-14.281208333333327,-10.764791666666666,-4.065916666666666,1.5212916666666665,4.596500000000002,4.0023333333333335,0.25982608695652176,-6.264304347826086,-9.380999999999998,-12.075956521739128
211,Swaziland,19.49166077738516,23.058434782608693,23.156833333333335,22.205583333333333,19.606541666666665,17.043374999999997,14.728708333333332,14.429874999999997,16.518833333333333,19.087695652173917,20.26378260869565,21.616956521739127,22.563826086956524
212,Sweden,3.5866819787985866,-6.313826086956523,-6.380499999999999,-2.6796249999999997,2.295083333333333,7.952458333333335,12.574458333333334,15.388958333333333,14.048958333333333,9.180304347826086,3.2828695652173905,-1.7060434782608698,-5.389565217391305
213,Switzerland,8.103537102473503,-0.9694347826086955,0.009999999999999934,3.948625,7.287833333333334,12.145625000000003,15.397583333333332,17.399291666666667,17.248458333333335,12.889826086956525,8.385739130434782,3.2111304347826084,-0.4388695652173913
214,Syria,18.91850530035336,6.9380869565217385,8.617958333333334,12.73558333333333,17.675541666666668,23.063666666666673,27.740375,30.293625000000002,30.036666666666665,26.384434782608697,21.009956521739134,13.4285652173913,8.326565217391304
215,Taiwan,22.712717314487634,16.74886956521739,17.369375,19.125041666666664,21.809708333333333,24.566374999999997,26.553250000000002,27.77495833333333,27.580291666666668,26.430043478260867,24.10682608695652,21.759478260869567,18.47665217391304
216,Tajikistan,5.173703180212012,-9.246565217391304,-6.498166666666667,-0.2406250000000001,5.993166666666666,10.765791666666667,15.496875000000001,17.593,16.688750000000002,12.079260869565216,5.667043478260871,-0.4652608695652175,-6.774173913043478
217,Tanzania,22.950554770318018,23.648217391304343,23.74575,23.680958333333336,23.006083333333333,22.447083333333335,21.364499999999996,20.86304166666667,21.796625000000002,23.12995652173913,23.904086956521738,24.273217391304346,23.710173913043477
218,Thailand,26.660508833922282,23.75204347826087,25.66779166666667,27.75320833333333,29.07466666666667,28.536375000000003,28.052125,27.523166666666658,27.26404166666666,26.98552173913043,26.343434782608696,25.172000000000004,23.48660869565217
219,Timor Leste,26.407392226148424,26.87886956521739,26.64824999999999,26.758041666666667,26.636958333333336,26.40416666666667,25.515749999999997,25.00520833333333,24.909916666666664,25.899217391304344,27.05852173913043,27.949913043478254,27.353173913043474
220,Togo,27.49163604240282,27.422217391304347,29.262249999999998,30.145125000000004,29.295458333333332,28.246541666666662,26.781791666666667,25.737916666666674,25.425874999999994,25.960521739130435,26.64952173913044,27.564,27.30173913043479
221,Tonga,23.7986254416961,25.80139130434782,26.405874999999998,26.301374999999997,25.030875000000005,23.496041666666667,22.418958333333336,21.563416666666665,21.363375,21.745000000000008,22.40321739130434,23.973739130434787,25.08069565217391
222,Trinidad And Tobago,26.901056537102487,25.841608695652177,26.012583333333335,26.659125000000003,27.2675,27.72191666666666,27.222291666666674,27.096916666666672,27.281750000000002,27.47782608695652,27.13086956521739,26.871695652173912,26.18708695652174
223,Tunisia,21.089088339222624,11.26695652173913,12.564041666666668,16.042625,19.211833333333335,23.939375000000002,28.323416666666674,30.965208333333322,30.946374999999993,27.454869565217397,22.69904347826087,16.812869565217394,12.217695652173914
224,Turkey,12.492477031802123,1.1597826086956522,2.123041666666667,6.171541666666667,10.84925,15.794374999999995,20.503916666666672,23.818666666666672,23.881208333333337,19.563739130434787,14.230304347826088,7.899652173913043,3.231869565217391
225,Turkmenistan,16.181985865724382,1.6229565217391306,3.9531250000000004,9.765333333333333,16.76116666666667,23.025874999999996,28.48091666666667,30.522999999999996,28.972999999999995,22.862739130434782,15.577260869565217,8.454217391304349,2.9577826086956525
226,Turks And Caicas Islands,27.409799295774643,24.87839130434783,25.175083333333333,25.57654166666666,26.237708333333334,27.670208333333335,29.164874999999995,29.717083333333335,29.869,29.47933333333334,28.48478260869565,27.012043478260868,25.495521739130435
227,Uganda,23.6207738515901,24.235956521739126,24.942666666666664,24.824416666666668,23.979625000000002,23.63129166666667,23.097666666666665,22.566125,22.767083333333332,23.12969565217391,23.22121739130435,23.476782608695647,23.556608695652177
228,Ukraine,8.912134275618369,-3.325956521739131,-2.5830833333333336,2.1940416666666667,9.33858333333333,15.327916666666669,19.002333333333336,21.339541666666666,20.394250000000003,14.774434782608695,8.755173913043478,2.952260869565218,-2.2077391304347826
229,United Arab Emirates,28.80440636042403,19.16739130434783,21.145000000000007,24.259958333333334,28.703666666666667,33.31254166666667,35.59812500000001,36.693958333333335,36.38766666666667,33.85408695652173,29.87178260869566,25.139434782608692,20.89013043478261
230,United Kingdom,9.361621908127212,4.790695652173913,5.054291666666667,6.404416666666667,7.977625000000001,10.715874999999999,13.010916666666667,14.842208333333332,14.857,12.784478260869568,9.778304347826088,7.125652173913042,4.679260869565217
231,United Kingdom (Europe),9.530021201413431,4.447869565217391,4.720916666666667,6.220958333333333,8.022249999999998,11.039000000000001,13.583416666666666,15.56620833333333,15.555750000000002,13.313391304347828,10.027391304347827,7.096999999999999,4.418347826086956
232,United States,9.613767605633809,-2.7335217391304356,-0.6177083333333334,3.5150000000000006,8.713291666666665,14.463041666666669,19.359624999999998,21.970958333333332,21.049125000000007,16.84579166666667,9.901565217391305,3.3334347826086956,-1.669695652173913
233,Uruguay,17.869123674911663,24.230304347826088,23.446791666666666,22.019125000000003,18.198666666666664,14.798750000000004,12.111708333333333,11.320041666666668,13.244541666666665,14.741565217391308,17.64986956521739,20.432869565217395,22.667608695652174
234,Uzbekistan,13.621021201413432,-1.9915217391304352,0.42858333333333354,7.101833333333334,14.873208333333336,21.223708333333338,26.783125,28.47658333333334,26.739625000000004,20.30513043478261,12.879652173913044,5.646434782608696,-0.33060869565217393
235,Venezuela,25.75423674911662,25.39604347826087,25.930999999999997,26.501999999999995,26.380916666666664,26.06908333333334,25.421458333333334,25.17445833333333,25.484958333333335,25.81273913043478,25.74360869565217,25.76708695652174,25.337739130434784
236,Vietnam,24.264130742049463,19.616956521739134,21.01866666666667,23.056583333333332,25.441999999999997,26.84745833333334,27.430125000000004,27.155708333333337,26.870291666666663,26.005391304347828,24.405347826086956,22.595565217391304,20.378869565217393
237,Virgin Islands,27.142447183098582,25.364000000000004,25.332500000000007,25.69179166666667,26.29404166666667,27.400000000000002,28.320291666666662,28.607375,28.838624999999997,28.621000000000006,27.975739130434782,27.197347826086958,25.981173913043484
238,Western Sahara,23.319042402826845,17.257826086956523,19.08966666666667,21.38791666666667,22.524250000000006,24.349874999999997,26.419416666666663,28.25645833333334,28.743624999999998,27.49586956521739,24.636217391304346,21.247304347826084,18.092347826086957
239,Yemen,27.093590106007056,20.950391304347825,23.180291666666665,25.559166666666666,28.129791666666673,30.72520833333333,31.744041666666664,31.382625000000004,30.77508333333334,29.760217391304348,26.796695652173916,24.066739130434787,21.538000000000007
240,Zambia,21.931268551236755,22.53539130434783,22.779041666666668,22.847499999999997,21.84070833333334,20.387583333333332,18.31554166666667,17.903375,20.509583333333335,23.657173913043472,25.196260869565222,24.63682608695653,22.954739130434785
241,Zimbabwe,21.76240282685512,23.929695652173915,23.850125000000006,23.445875000000004,21.555999999999997,19.405125,17.156291666666668,16.570666666666664,19.170083333333327,22.67682608695652,24.73186956521739,25.049130434782608,24.093347826086955
242,Åland,6.501604240282687,-0.8202173913043476,-2.1497083333333324,-0.15187500000000007,3.3152916666666665,8.046999999999999,12.558958333333331,16.5145,16.355625000000003,12.19486956521739,7.394826086956522,3.698434782608696,0.6711739130434783
